Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
0.3195463642428285,0.03002001334222815,0.02068045363575717,0.008672448298865909,0.0006671114076050701,Iris-setosa
0.3262174783188792,0.03468979319546364,0.02401601067378252,0.00933955970647098,0.0006671114076050701,Iris-setosa
0.3328885923949299,0.03268845897264843,0.02134756504336224,0.008672448298865909,0.0006671114076050701,Iris-setosa
0.3395597064709806,0.046030687124749836,0.02068045363575717,0.030687124749833223,0.008672448298865909,Iris-versicolor
0.34623082054703136,0.042028018679119414,0.02068045363575717,0.029352901934623084,0.00933955970647098,Iris-versicolor
0.35290193462308206,0.04536357571714476,0.0200133422281521,0.032021347565043365,0.00933955970647098,Iris-versicolor
0.35957304869913276,0.03602401601067378,0.014676450967311539,0.02601734489659773,0.00800533689126084,Iris-versicolor
0.36624416277518346,0.042695130086724487,0.01801200800533689,0.03002001334222815,0.00933955970647098,Iris-versicolor
0.37291527685123416,0.037358238825883926,0.01801200800533689,0.029352901934623084,0.00800533689126084,Iris-versicolor
0.37958639092728486,0.04136090727151434,0.02134756504336224,0.030687124749833223,0.01000667111407605,Iris-versicolor
0.38625750500333556,0.032021347565043365,0.01534356237491661,0.02134756504336224,0.00600400266844563,Iris-versicolor
0.39292861907938625,0.04336224149432955,0.01867911941294196,0.03002001334222815,0.00800533689126084,Iris-versicolor
0.39959973315543695,0.034022681787858576,0.01734489659773182,0.02535023348899266,0.008672448298865909,Iris-versicolor
0.40627084723148765,0.03268845897264843,0.01267511674449633,0.02268178785857238,0.00600400266844563,Iris-versicolor
0.41294196130753835,0.038692461641094064,0.01934623082054703,0.027351567711807873,0.00933955970647098,Iris-versicolor
0.41961307538358905,0.03935957304869914,0.014009339559706471,0.02601734489659773,0.00600400266844563,Iris-versicolor
0.42628418945963975,0.0400266844563042,0.01867911941294196,0.030687124749833223,0.008672448298865909,Iris-versicolor
0.4329553035356905,0.03669112741827885,0.01867911941294196,0.02334889926617745,0.00800533689126084,Iris-versicolor
0.4396264176117412,0.044029352901934625,0.0200133422281521,0.028685790527018015,0.008672448298865909,Iris-versicolor
0.4462975316877919,0.03669112741827885,0.01934623082054703,0.029352901934623084,0.00933955970647098,Iris-versicolor
0.4529686457638426,0.03802535023348899,0.01734489659773182,0.026684456304202797,0.00600400266844563,Iris-versicolor
0.4596397598398933,0.040693795863909275,0.014009339559706471,0.029352901934623084,0.00933955970647098,Iris-versicolor
0.466310873915944,0.03669112741827885,0.01601067378252168,0.02535023348899266,0.0066711140760507,Iris-versicolor
0.4729819879919947,0.038692461641094064,0.02068045363575717,0.03135423615743829,0.01134089392928619,Iris-versicolor
0.4796531020680454,0.0400266844563042,0.01801200800533689,0.02601734489659773,0.00800533689126084,Iris-versicolor
0.4863242161440961,0.04136090727151434,0.01601067378252168,0.032021347565043365,0.00933955970647098,Iris-versicolor
0.4929953302201468,0.0400266844563042,0.01801200800533689,0.030687124749833223,0.007338225483655769,Iris-versicolor
0.4996664442961975,0.042028018679119414,0.01867911941294196,0.028018679119412943,0.00800533689126084,Iris-versicolor
0.5063375583722481,0.04336224149432955,0.01934623082054703,0.028685790527018015,0.008672448298865909,Iris-versicolor
0.5130086724482988,0.04469646430953969,0.01801200800533689,0.03135423615743829,0.008672448298865909,Iris-versicolor
0.5196797865243495,0.044029352901934625,0.01934623082054703,0.03268845897264843,0.01067378252168112,Iris-versicolor
0.5263509006004002,0.03935957304869914,0.01867911941294196,0.029352901934623084,0.00933955970647098,Iris-versicolor
0.5330220146764509,0.037358238825883926,0.01667778519012675,0.02268178785857238,0.00600400266844563,Iris-versicolor
0.5396931287525016,0.03602401601067378,0.01534356237491661,0.02468312208138759,0.0066711140760507,Iris-versicolor
0.5463642428285523,0.03602401601067378,0.01534356237491661,0.02401601067378252,0.00600400266844563,Iris-versicolor
0.553035356904603,0.03802535023348899,0.01734489659773182,0.02535023348899266,0.007338225483655769,Iris-versicolor
0.5597064709806537,0.03935957304869914,0.01734489659773182,0.0333555703802535,0.01000667111407605,Iris-versicolor
0.5663775850567044,0.035356904603068715,0.01934623082054703,0.029352901934623084,0.00933955970647098,Iris-versicolor
0.5730486991327551,0.03935957304869914,0.02201467645096731,0.029352901934623084,0.01000667111407605,Iris-versicolor
0.5797198132088058,0.044029352901934625,0.0200133422281521,0.030687124749833223,0.00933955970647098,Iris-versicolor
0.5863909272848565,0.04136090727151434,0.014676450967311539,0.028685790527018015,0.00800533689126084,Iris-versicolor
0.5930620413609072,0.03669112741827885,0.01934623082054703,0.026684456304202797,0.00800533689126084,Iris-versicolor
0.5997331554369579,0.03602401601067378,0.01601067378252168,0.02601734489659773,0.00800533689126084,Iris-versicolor
0.6064042695130087,0.03602401601067378,0.01667778519012675,0.028685790527018015,0.007338225483655769,Iris-versicolor
0.6130753835890594,0.0400266844563042,0.01934623082054703,0.03002001334222815,0.008672448298865909,Iris-versicolor
0.6197464976651101,0.03802535023348899,0.01667778519012675,0.02601734489659773,0.007338225483655769,Iris-versicolor
0.6264176117411608,0.03268845897264843,0.014676450967311539,0.02134756504336224,0.00600400266844563,Iris-versicolor
0.6330887258172115,0.03669112741827885,0.01734489659773182,0.027351567711807873,0.00800533689126084,Iris-versicolor
0.6397598398932622,0.037358238825883926,0.01934623082054703,0.027351567711807873,0.007338225483655769,Iris-versicolor
0.6464309539693129,0.037358238825883926,0.01867911941294196,0.027351567711807873,0.00800533689126084,Iris-versicolor
0.6531020680453636,0.040693795863909275,0.01867911941294196,0.028018679119412943,0.00800533689126084,Iris-versicolor
0.6597731821214143,0.0333555703802535,0.01601067378252168,0.01934623082054703,0.0066711140760507,Iris-versicolor
0.666444296197465,0.037358238825883926,0.01801200800533689,0.026684456304202797,0.00800533689126084,Iris-versicolor
0.6731154102735157,0.04136090727151434,0.02134756504336224,0.03935957304869914,0.01601067378252168,Iris-virginica
0.6797865243495664,0.03802535023348899,0.01734489659773182,0.0333555703802535,0.012008005336891258,Iris-virginica
0.6864576384256171,0.0466977985323549,0.01934623082054703,0.038692461641094064,0.0133422281521014,Iris-virginica
0.6931287525016678,0.04136090727151434,0.01867911941294196,0.03669112741827885,0.01134089392928619,Iris-virginica
0.6997998665777185,0.042695130086724487,0.01934623082054703,0.03802535023348899,0.014009339559706471,Iris-virginica
0.7064709806537692,0.05003335557038025,0.01934623082054703,0.04336224149432955,0.0133422281521014,Iris-virginica
0.7131420947298199,0.032021347565043365,0.01601067378252168,0.029352901934623084,0.01067378252168112,Iris-virginica
0.7198132088058706,0.04803202134756504,0.01867911941294196,0.04136090727151434,0.01134089392928619,Iris-virginica
0.7264843228819213,0.044029352901934625,0.01601067378252168,0.03802535023348899,0.01134089392928619,Iris-virginica
0.733155436957972,0.047364909939959975,0.02334889926617745,0.0400266844563042,0.01601067378252168,Iris-virginica
0.7398265510340227,0.042695130086724487,0.02068045363575717,0.0333555703802535,0.01267511674449633,Iris-virginica
0.7464976651100734,0.042028018679119414,0.01734489659773182,0.03468979319546364,0.012008005336891258,Iris-virginica
0.7531687791861241,0.04469646430953969,0.01934623082054703,0.03602401601067378,0.0133422281521014,Iris-virginica
0.7598398932621748,0.037358238825883926,0.01601067378252168,0.03268845897264843,0.01267511674449633,Iris-virginica
0.7665110073382255,0.03802535023348899,0.01801200800533689,0.0333555703802535,0.01534356237491661,Iris-virginica
0.7731821214142762,0.042028018679119414,0.02068045363575717,0.03468979319546364,0.014676450967311539,Iris-virginica
0.7798532354903269,0.042695130086724487,0.01934623082054703,0.03602401601067378,0.01134089392928619,Iris-virginica
0.7865243495663776,0.050700466977985324,0.02468312208138759,0.044029352901934625,0.014009339559706471,Iris-virginica
0.7931954636424283,0.050700466977985324,0.01667778519012675,0.04536357571714476,0.014676450967311539,Iris-virginica
0.799866577718479,0.03935957304869914,0.014009339559706471,0.03268845897264843,0.00933955970647098,Iris-virginica
0.8065376917945297,0.04536357571714476,0.02068045363575717,0.037358238825883926,0.014676450967311539,Iris-virginica
0.8132088058705804,0.03669112741827885,0.01801200800533689,0.032021347565043365,0.01267511674449633,Iris-virginica
0.8198799199466311,0.050700466977985324,0.01801200800533689,0.044029352901934625,0.01267511674449633,Iris-virginica
0.8265510340226818,0.04136090727151434,0.01734489659773182,0.032021347565043365,0.01134089392928619,Iris-virginica
0.8332221480987325,0.044029352901934625,0.02134756504336224,0.037358238825883926,0.0133422281521014,Iris-virginica
0.8398932621747832,0.047364909939959975,0.02068045363575717,0.03935957304869914,0.01134089392928619,Iris-virginica
0.8465643762508339,0.040693795863909275,0.01801200800533689,0.03135423615743829,0.01134089392928619,Iris-virginica
0.8532354903268846,0.0400266844563042,0.01934623082054703,0.032021347565043365,0.01134089392928619,Iris-virginica
0.8599066044029353,0.042028018679119414,0.01801200800533689,0.03669112741827885,0.0133422281521014,Iris-virginica
0.866577718478986,0.047364909939959975,0.01934623082054703,0.03802535023348899,0.01000667111407605,Iris-virginica
0.8732488325550367,0.04869913275517011,0.01801200800533689,0.0400266844563042,0.012008005336891258,Iris-virginica
0.8799199466310874,0.05203468979319547,0.02468312208138759,0.042028018679119414,0.01267511674449633,Iris-virginica
0.8865910607071381,0.042028018679119414,0.01801200800533689,0.03669112741827885,0.014009339559706471,Iris-virginica
0.8932621747831888,0.04136090727151434,0.01801200800533689,0.0333555703802535,0.00933955970647098,Iris-virginica
0.8999332888592395,0.0400266844563042,0.01667778519012675,0.03669112741827885,0.008672448298865909,Iris-virginica
0.9066044029352902,0.050700466977985324,0.01934623082054703,0.0400266844563042,0.014676450967311539,Iris-virginica
0.9132755170113409,0.04136090727151434,0.02201467645096731,0.03669112741827885,0.01534356237491661,Iris-virginica
0.9199466310873916,0.042028018679119414,0.0200133422281521,0.03602401601067378,0.01134089392928619,Iris-virginica
0.9266177451634423,0.03935957304869914,0.01934623082054703,0.03135423615743829,0.01134089392928619,Iris-virginica
0.933288859239493,0.04536357571714476,0.0200133422281521,0.035356904603068715,0.0133422281521014,Iris-virginica
0.9399599733155437,0.044029352901934625,0.0200133422281521,0.03669112741827885,0.01534356237491661,Iris-virginica
0.9466310873915944,0.04536357571714476,0.0200133422281521,0.0333555703802535,0.014676450967311539,Iris-virginica
0.9533022014676451,0.03802535023348899,0.01734489659773182,0.0333555703802535,0.012008005336891258,Iris-virginica
0.9599733155436958,0.04469646430953969,0.02068045363575717,0.038692461641094064,0.014676450967311539,Iris-virginica
0.9666444296197465,0.044029352901934625,0.02134756504336224,0.037358238825883926,0.01601067378252168,Iris-virginica
0.9733155436957972,0.044029352901934625,0.01934623082054703,0.034022681787858576,0.014676450967311539,Iris-virginica
0.9799866577718479,0.04136090727151434,0.01601067378252168,0.03268845897264843,0.012008005336891258,Iris-virginica
0.9866577718478986,0.042695130086724487,0.01934623082054703,0.034022681787858576,0.01267511674449633,Iris-virginica
0.9933288859239493,0.040693795863909275,0.02201467645096731,0.035356904603068715,0.014676450967311539,Iris-virginica
1.0,0.038692461641094064,0.01934623082054703,0.0333555703802535,0.01134089392928619,Iris-virginica
